po_number;line_item;material_id;supplier_id;plant;doc_type;is_intracompany_transfer;po_qty;po_uom;open_qty;received_qty_so_far;delivery_date;doc_date;created_on;created_by;company_code;purch_group;material_group
4500017233;20;9050092903;1004863;1714;NB;false;60648;EA;60648;0;2026-11-30;2026-05-14;2026-05-14;FITZSIC;1710;177;6001
4500017234;10;9050092902;1004863;7101;NB;false;218340;EA;218340;0;2026-11-30;2026-05-14;2026-05-14;FITZSIC;1710;177;6001
4500017235;10;9050093102;1004863;7101;NB;false;145560;EA;145560;0;2026-11-30;2026-05-14;2026-05-14;FITZSIC;1710;177;6001
4500017236;10;9050093003;1004863;1714;NB;false;60648;EA;60648;0;2026-11-30;2026-05-14;2026-05-14;FITZSIC;1710;177;6001
4500017237;10;9050093002;1004863;7101;NB;false;145560;EA;145560;0;2026-11-30;2026-05-14;2026-05-14;FITZSIC;1710;177;6001
4500017238;20;9050107203;1002434;1711;NB;false;50000;EA;50000;0;2026-09-28;2026-05-14;2026-05-14;FITZSIC;1710;177;4001
4500017239;20;9050107303;1002434;1711;NB;false;25000;EA;25000;0;2026-09-28;2026-05-14;2026-05-14;FITZSIC;1710;177;4001
4500017240;10;9050059002;1010837;1786;ZSC;false;40000;EA;40000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017240;20;9050059002;1010837;1787;ZSC;false;40000;EA;40000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017240;30;9050059002;1010837;7803;ZSC;false;40000;EA;40000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017241;10;9050059003;1010837;1786;ZSC;false;23334;EA;23334;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017241;20;9050059003;1010837;1787;ZSC;false;23333;EA;23333;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017241;30;9050059003;1010837;7803;ZSC;false;23333;EA;23333;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017242;10;9050059005;1010837;1786;ZSC;false;13334;EA;13334;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017242;20;9050059005;1010837;1787;ZSC;false;13333;EA;13333;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017242;30;9050059005;1010837;7803;ZSC;false;13333;EA;13333;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017243;10;9050059009;1010837;1786;ZSC;false;11668;EA;11668;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017243;20;9050059009;1010837;1787;ZSC;false;11666;EA;11666;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017243;30;9050059009;1010837;7803;ZSC;false;11666;EA;11666;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017244;10;9050059010;1010837;1786;ZSC;false;50000;EA;50000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017244;20;9050059010;1010837;1787;ZSC;false;50000;EA;50000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017244;30;9050059010;1010837;7803;ZSC;false;50000;EA;50000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017244;40;9050059010;1010837;7815;ZSC;false;70000;EA;70000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017245;10;9050109811;1010837;1786;ZSC;false;33334;EA;33334;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017245;20;9050109811;1010837;1787;ZSC;false;33333;EA;33333;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017245;30;9050109811;1010837;7803;ZSC;false;33333;EA;33333;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017246;10;9050064726;1010837;1786;ZSC;false;10000;EA;10000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017246;20;9050064726;1010837;1787;ZSC;false;10000;EA;10000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017246;30;9050064726;1010837;7803;ZSC;false;15000;EA;15000;0;2026-08-31;2026-05-14;2026-05-14;FITZSIC;1780;177;6002
4500017247;10;9050125301;1005970;7101;ZSC;false;400140;EA;400140;0;2026-07-30;2026-05-14;2026-05-14;PRANATP;1710;81;1001
4500017248;10;9050089804;1005970;7101;ZSC;false;100620;EA;100620;0;2026-07-30;2026-05-14;2026-05-14;PRANATP;1710;81;1001
4500017250;10;9050059005;;7803;UB;true;4196;EA;4196;0;2026-05-15;2026-05-15;2026-05-15;HUGHESJ;1780;182;6002
4500017259;10;MANDO134692;1010320;1786;NB;false;4500;EA;4500;0;2026-06-09;2026-05-16;2026-05-16;BROWNS;1780;182;0001
4500017260;10;6350000503;1011162;9997;NB;false;31500;EA;31500;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;10;6350002299;1011162;9997;NB;false;334200;EA;334200;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;20;6350002701;1011162;9997;NB;false;99360;EA;99360;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;30;6350002702;1011162;9997;NB;false;16560;EA;16560;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;40;6350002703;1011162;9997;NB;false;53820;EA;53820;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;50;6350002705;1011162;9997;NB;false;33120;EA;33120;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;60;6350002709;1011162;9997;NB;false;33120;EA;33120;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;70;6350002710;1011162;9997;NB;false;140760;EA;140760;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;80;6350042111;1011162;9997;NB;false;41400;EA;41400;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;90;6350002299;1011162;9997;NB;false;320000;EA;320000;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;100;6350002701;1011162;9997;NB;false;4140;EA;4140;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;110;6350002702;1011162;9997;NB;false;66240;EA;66240;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;120;6350002703;1011162;9997;NB;false;20700;EA;20700;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;130;6350002710;1011162;9997;NB;false;86940;EA;86940;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017261;140;6350042111;1011162;9997;NB;false;57960;EA;57960;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017262;10;6350037526;1013082;9997;NB;false;50000;EA;50000;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017262;20;6350042827;1013082;9997;NB;false;50000;EA;50000;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017262;30;6350039599;1013082;9997;NB;false;100000;EA;100000;0;2026-07-13;2026-05-16;2026-05-16;FITZSIC;1780;177;0001
4500017263;10;MSPK2036;1012778;1114;NB;false;9000;EA;9000;0;2026-06-11;2026-05-18;2026-05-18;TAITB;1110;170;0001
4500017264;10;6360052201;1002120;1114;NB;false;15000;EA;15000;0;2026-06-15;2026-05-18;2026-05-18;TAITB;1110;170;0001
4500017264;20;MSPK2113;1002120;1114;NB;false;10000;EA;10000;0;2026-06-15;2026-05-18;2026-05-18;TAITB;1110;170;0001
4500017268;10;9050096402;1000776;1711;NB;false;2500;EA;2500;0;2026-10-12;2026-05-18;2026-05-18;CHENC;1710;198;1003
4500017268;20;9050096402;1000776;1712;NB;false;1800;EA;1800;0;2026-10-12;2026-05-18;2026-05-18;CHENC;1710;198;1003
4500017268;30;9050096402;1000776;1714;NB;false;30000;EA;30000;0;2026-10-12;2026-05-18;2026-05-18;CHENC;1710;198;1003
4500017268;40;9050096402;1000776;7101;NB;false;65700;EA;65700;0;2026-10-12;2026-05-18;2026-05-18;CHENC;1710;198;1003
4500017269;10;9050061603;1010837;1786;ZSC;false;10000;EA;10000;0;2026-09-10;2026-05-18;2026-05-18;CHENC;1780;198;4001
4500017269;20;9050061603;1010837;1787;ZSC;false;25000;EA;25000;0;2026-09-10;2026-05-18;2026-05-18;CHENC;1780;198;4001
4500017270;10;9050137401;1000776;1714;NB;false;20000;EA;20000;0;2026-10-19;2026-05-18;2026-05-18;CHENC;1710;198;1003
4500017270;20;9050137401;1000776;7101;NB;false;80000;EA;80000;0;2026-10-19;2026-05-18;2026-05-18;CHENC;1710;198;1003
4500017271;10;9050093601;1009968;1714;NB;false;60000;EA;60000;0;2026-09-07;2026-05-18;2026-05-18;CHENC;1710;198;3003
4500017271;20;9050093601;1009968;7101;NB;false;101800;EA;101800;0;2026-09-07;2026-05-18;2026-05-18;CHENC;1710;198;3003
4500017272;10;9050093401;1000776;1714;NB;false;50000;EA;50000;0;2026-10-13;2026-05-18;2026-05-18;CHENC;1710;198;3003
4500017272;20;9050093401;1000776;7101;NB;false;80000;EA;80000;0;2026-10-13;2026-05-18;2026-05-18;CHENC;1710;198;3003
4500017273;10;9050091802;1010525;1711;NB;false;960;EA;960;0;2026-10-30;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017273;20;9050091802;1010525;1712;NB;false;960;EA;960;0;2026-10-30;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017273;30;9050091802;1010525;1714;NB;false;18240;EA;18240;0;2026-10-30;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017273;40;9050091802;1010525;7101;NB;false;12966;EA;12966;0;2026-10-30;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017274;10;9050092202;1000776;1711;NB;false;1920;EA;1920;0;2026-10-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017274;20;9050092202;1000776;1712;NB;false;960;EA;960;0;2026-10-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017274;30;9050092202;1000776;1714;NB;false;50000;EA;50000;0;2026-10-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017274;40;9050092202;1000776;7101;NB;false;47120;EA;47120;0;2026-10-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017275;10;9050091702;1010525;1711;NB;false;3840;EA;3840;0;2026-08-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017275;20;9050091702;1010525;1712;NB;false;960;EA;960;0;2026-08-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017275;30;9050091702;1010525;1714;NB;false;21120;EA;21120;0;2026-08-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017275;40;9050091702;1010525;7101;NB;false;106584;EA;106584;0;2026-08-20;2026-05-18;2026-05-18;CHENC;1710;198;4001
4500017276;10;9050054201;1010837;7803;ZSC;false;50000;EA;50000;0;2026-09-21;2026-05-18;2026-05-18;CHENC;1780;198;4001
4500017277;10;9050054202;1010837;7803;ZSC;false;50000;EA;50000;0;2026-09-21;2026-05-18;2026-05-18;CHENC;1780;198;4001
4500017287;10;9200004101;1009806;7101;ZSC;false;55296;EA;55296;0;2026-07-20;2026-05-19;2026-05-19;GHULEM;1710;188;1005
4500017295;10;6350041811;1011162;9997;NB;false;45000;EA;45000;0;2026-07-14;2026-05-19;2026-05-19;ZOULM;1780;197;0001
4500017295;20;6350041911;1011162;9997;NB;false;35000;EA;35000;0;2026-07-14;2026-05-19;2026-05-19;ZOULM;1780;197;0001
4500017296;10;9050138327;1010516;7803;NB;false;40000;EA;40000;0;2026-10-05;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6001
4500017297;10;9050119511;1010516;1786;NB;false;5000;EA;5000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017297;20;9050131402;1010516;1786;NB;false;5000;EA;5000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017297;30;9050131023;1010516;1786;NB;false;4000;EA;4000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017298;10;9050119627;1010516;1787;NB;false;4000;EA;4000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017298;20;9050131402;1010516;1787;NB;false;5000;EA;5000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017298;30;9050131023;1010516;1787;NB;false;16000;EA;16000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017299;10;9050119511;1010516;7803;NB;false;45000;EA;45000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017299;20;9050119627;1010516;7803;NB;false;26000;EA;26000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017299;30;9050131402;1010516;7803;NB;false;40000;EA;40000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017299;40;9050131610;1010516;7803;NB;false;80000;EA;80000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017299;50;9050131023;1010516;7803;NB;false;100000;EA;100000;0;2026-10-19;2026-05-20;2026-05-20;TEST_PEOUM;1780;200;6002
4500017300;10;9050104601;1010516;1711;NB;false;10000;EA;10000;0;2026-10-05;2026-05-20;2026-05-20;TEST_PEOUM;1710;200;1003
4500017301;10;9050104601;1010516;1714;NB;false;75000;EA;75000;0;2026-10-05;2026-05-20;2026-05-20;TEST_PEOUM;1710;200;1003
4500017302;10;9050098701;1010516;1711;NB;false;10000;EA;10000;0;2026-10-27;2026-05-20;2026-05-20;TEST_PEOUM;1710;200;1003
4500017303;10;9050098701;1010516;1714;NB;false;30000;EA;30000;0;2026-10-27;2026-05-20;2026-05-20;TEST_PEOUM;1710;200;1003
4500017304;10;9050098701;1010516;7101;NB;false;60000;EA;60000;0;2026-10-27;2026-05-20;2026-05-20;TEST_PEOUM;1710;200;1003
4500017305;10;9050041101;1001040;1722;ZSC;false;11880;EA;11880;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017306;10;9050038407;1001040;1711;ZSC;false;2688;EA;2688;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017307;10;9050038408;1001040;1714;ZSC;false;2688;EA;2688;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017308;10;9050088703;1009089;7101;ZSC;false;16128;EA;16128;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017309;10;9200004101;1009806;7101;ZSC;false;17280;EA;17280;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1005
4500017310;10;9200004101;1009806;1714;ZSC;false;48384;EA;48384;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1005
4500017311;10;9050068701;1005970;7101;ZSC;false;101088;EA;101088;0;2026-08-03;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017312;10;9050067905;1001040;7101;ZSC;false;4680;EA;4680;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017313;10;9050067909;1001040;7101;ZSC;false;56160;EA;56160;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017314;10;9050077909;1001040;7101;ZSC;false;93600;EA;93600;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017315;10;9050067910;1001040;7101;ZSC;false;56160;EA;56160;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017316;10;9050067911;1001040;7101;ZSC;false;4680;EA;4680;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017317;10;9050076102;1001040;7101;ZSC;false;14976;EA;14976;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017318;10;9050038405;1001040;1711;ZSC;false;5376;EA;5376;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017319;10;9050038405;1001040;1714;ZSC;false;18816;EA;18816;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017320;10;9200000307;1001040;1714;NB;false;18000;EA;18000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1005
4500017321;10;6360007701;1000017;1722;NB;false;35000;EA;35000;0;2026-07-27;2026-05-20;2026-05-20;GHULEM;1710;188;0001
4500017322;10;6360007701;1000017;1714;NB;false;115000;EA;115000;0;2026-07-27;2026-05-20;2026-05-20;GHULEM;1710;188;0001
4500017323;10;9200000308;1001040;1714;NB;false;9000;EA;9000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1005
4500017324;10;9050085901;1010267;7101;NB;false;69120;EA;69120;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1007
4500017326;10;9200000201;1005551;9999;NB;false;392000;EA;392000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017327;10;9200000201;1005551;9999;NB;false;280000;EA;280000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017328;10;9200000201;1005551;1722;NB;false;1120000;EA;1120000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017329;10;9200000201;1005551;7101;NB;false;196000;EA;196000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017330;10;9200002701;1009011;1722;NB;false;216000;EA;216000;0;2026-09-28;2026-05-20;2026-05-20;GHULEM;1710;188;1001
4500017332;10;9050099804;1012603;1712;ZSC;false;2880;EA;2880;0;2026-06-30;2026-05-20;2026-05-20;PRANATP;1710;81;1001
4500017337;10;6110103501;1001443;1114;NB;false;480000;EA;480000;0;2026-06-30;2026-05-21;2026-05-21;PRANATP;1110;81;0001
4500017337;20;6110103601;1001443;1114;NB;false;480000;EA;480000;0;2026-06-30;2026-05-21;2026-05-21;PRANATP;1110;81;0001
4500017338;10;6110103501;1001443;1113;NB;false;5000;EA;5000;0;2026-06-30;2026-05-21;2026-05-21;PRANATP;1110;81;0001
4500017338;20;6110103601;1001443;1113;NB;false;5000;EA;5000;0;2026-06-30;2026-05-21;2026-05-21;PRANATP;1110;81;0001
4500017346;10;9050147301;1012574;1711;NB;false;200000;EA;200000;0;2026-08-27;2026-05-21;2026-05-21;WRENS;1710;71;5003
4500017347;10;6350014203;1000019;9997;NB;false;25000;EA;25000;0;2026-08-06;2026-05-21;2026-05-21;CHENC;1780;198;0001
4500017347;20;6350034501;1000019;9997;NB;false;50000;EA;50000;0;2026-08-06;2026-05-21;2026-05-21;CHENC;1780;198;0001
4500017347;30;6350034602;1000019;9997;NB;false;50000;EA;50000;0;2026-08-06;2026-05-21;2026-05-21;CHENC;1780;198;0001
4500017348;10;9200004102;1009806;1714;ZSC;false;10368;EA;10368;0;2026-08-31;2026-05-21;2026-05-21;GHULEM;1710;188;1005
4500017349;10;9200004102;1009806;7101;ZSC;false;13824;EA;13824;0;2026-08-31;2026-05-21;2026-05-21;GHULEM;1710;188;1005
4500017350;10;9050143532;1010837;7803;NB;false;25000;EA;25000;0;2026-07-27;2026-05-21;2026-05-21;ZOULM;1780;197;6002
4500017351;10;9050068701;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-05;2026-05-21;2026-05-21;GHULEM;1710;188;1001
4500017352;10;9050068701;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-05;2026-05-21;2026-05-21;GHULEM;1710;188;1001
4500017353;10;9050068701;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-05;2026-05-21;2026-05-21;GHULEM;1710;188;1001
4500017354;10;9050068701;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-05;2026-05-21;2026-05-21;GHULEM;1710;188;1001
4500017355;10;9050068701;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-05;2026-05-21;2026-05-21;GHULEM;1710;188;1001
4500017356;10;9050068701;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-05;2026-05-21;2026-05-21;GHULEM;1710;188;1001
4500017357;10;9050013401;1000026;9999;NB;false;254000;EA;254000;0;2026-07-15;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017358;10;9050013404;1000026;1734;NB;false;90000;EA;90000;0;2026-09-03;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017359;10;9050013404;1000026;7101;NB;false;225000;EA;225000;0;2026-09-03;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017360;10;9050013401;1000026;1722;NB;false;150000;EA;150000;0;2026-08-24;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017361;10;9050013404;1000026;1722;NB;false;270000;EA;270000;0;2026-09-08;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017362;10;9050013404;1000026;1721;NB;false;450000;EA;450000;0;2026-08-19;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017363;10;9050013404;1000026;9999;NB;false;540000;EA;540000;0;2026-09-03;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017364;10;9050013402;1000026;1114;NB;false;12000;EA;12000;0;2026-08-05;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017365;10;9050013402;1000026;1114;NB;false;12000;EA;12000;0;2026-09-30;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017366;10;9050013404;1000026;1114;NB;false;90000;EA;90000;0;2026-08-05;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017367;10;9050013404;1000026;1113;NB;false;9000;EA;9000;0;2026-08-05;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017368;10;9050013401;1000026;9999;NB;false;300000;EA;300000;0;2026-09-23;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017369;10;9200002301;1000026;9999;NB;false;375000;EA;375000;0;2026-09-23;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017370;10;9050116404;1000026;1722;NB;false;63000;EA;63000;0;2026-09-08;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017371;10;9050116404;1000026;1714;NB;false;201600;EA;201600;0;2026-09-11;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017372;10;9050116404;1000026;1711;NB;false;214200;EA;214200;0;2026-08-24;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017373;10;9050116404;1000026;9999;NB;false;100800;EA;100800;0;2026-09-03;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017374;10;9050116404;1000026;1114;NB;false;37800;EA;37800;0;2026-08-05;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017378;10;9200001803;1000026;9999;NB;false;270000;EA;270000;0;2026-08-10;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017379;10;9050013401;1000026;9998;NB;false;50000;EA;50000;0;2026-09-23;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017380;10;9200001804;1000026;9999;NB;false;700000;EA;700000;0;2026-08-10;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017382;10;9200000501;1000026;9999;NB;false;6384000;EA;6384000;0;2026-08-08;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017383;10;9200000502;1000026;9999;NB;false;1167360;EA;1167360;0;2026-08-08;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017384;10;9200000505;1000026;9999;NB;false;36000;M;36000;0;2026-08-08;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017385;10;9200000503;1000026;9999;NB;false;1015000;EA;1015000;0;2026-09-19;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017386;10;9200000504;1000026;9999;NB;false;1155000;EA;1155000;0;2026-09-19;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017387;10;9050013404;1000026;9999;NB;false;90000;EA;90000;0;2026-09-23;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017388;10;9050013404;1000026;9998;NB;false;36000;EA;36000;0;2026-09-23;2026-05-21;2026-05-21;PRANATP;1110;81;1001
4500017389;10;9050013404;1000026;1711;NB;false;207000;EA;207000;0;2026-08-24;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017390;10;9050013404;1000026;1714;NB;false;324000;EA;324000;0;2026-09-11;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017391;10;9050013402;1000026;1714;NB;false;144000;EA;144000;0;2026-09-11;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017392;10;9050013402;1000026;1714;NB;false;180000;EA;180000;0;2026-09-30;2026-05-21;2026-05-21;PRANATP;1710;81;1001
4500017395;10;9050088706;1003563;1722;ZSC;false;21600;EA;21600;0;2026-07-21;2026-05-22;2026-05-22;GHULEM;1710;188;1001
4500017396;10;9200003802;1009089;1714;ZSC;false;9600;EA;9600;0;2026-09-21;2026-05-22;2026-05-22;GHULEM;1710;188;1001
4500017397;10;9050092903;1004863;1714;NB;false;60648;EA;60648;0;2026-07-31;2026-05-24;2026-05-24;FITZSIC;1710;177;6001
4500017398;10;6350075501;1013496;7815;NB;false;45000;EA;45000;0;2026-06-18;2026-05-26;2026-05-26;FITZSIC;1780;177;0001
4500017399;10;6360050001;1010320;1787;NB;false;1566000;EA;1566000;0;2026-05-28;2026-05-26;2026-05-26;THIENEA;1780;185;01
4500017412;10;9050013404;1003988;1722;ZSC;false;252000;EA;252000;0;2026-07-30;2026-05-26;2026-05-26;PRANATP;1710;81;1001
4500017414;10;9050109501;1001040;1714;NB;false;21504;EA;21504;0;2026-09-15;2026-05-26;2026-05-26;PRANATP;1710;81;1005
4500017415;10;9050109501;1001040;1722;NB;false;43008;EA;43008;0;2026-09-15;2026-05-26;2026-05-26;PRANATP;1710;81;1005
4500017416;10;9050109501;1001040;1114;NB;false;21504;EA;21504;0;2026-09-15;2026-05-26;2026-05-26;PRANATP;1110;81;1005
4500017417;10;9200003201;1013720;1722;NB;false;48000;EA;48000;0;2026-09-15;2026-05-26;2026-05-26;PRANATP;1710;81;1001
